player,pos,contract_aav,season,pct_change,upper_limit,lower_limit,min_salary,team,games_played,icetime,expected_goals,goals,assists,points,primary_assists,secondary_assists,shifts,share_of_possible_icetime,pct_of_shift_starts_in_offensive_zone,pct_of_shift_starts_in_neutral_zone,pct_of_shift_starts_in_defensive_zone,pct_of_shift_starts_on_fly,hits,pim,pim_drawn,pim_differential,shots_blocked_by_player,shots_blocked_by_player_per_60,takeaways,giveaways,defensive_zone_giveaways,faceoff_win_pct,goals_above_expected,expected_goals_per_60_minutes,goals_per_60_minutes,assists_per_60_minutes,points_per_60_minutes,shots_on_goal_per_60_minutes,shot_attempts_per_60_minutes,shooting_pct,shooting_pct_on_unblocked_shots,expected_shooting_pct_on_unblocked_shots,shooting_pct_on_unblocked_shots_above_expected,shot_attempts,shots_on_goal,shots_that_missed_net,shots_that_were_blocked,pct_of_unblocked_shots_that_missed_net,expected_pct_of_unblocked_shots_that_missed_net,net_miss_pct_above_expected,high_danger_unblocked_shot_attempts,medium_danger_unblocked_shot_attempts,low_danger_unblocked_shot_attempts,high_danger_xgoals,medium_danger_xgoals,low_danger_xgoals,on-ice_shot_attempt_pct_(corsi),on-ice_unblocked_shot_attempt_pct_(fenwick),on-ice_goals_pct,on-ice_expected_goals_pct,off-ice_expected_goals_pct,relative_expected_goals_pct,on-ice_score_adjusted_expected_goals_pct,on-ice_score/flurry_adjusted_expected_goals_pct,on-ice_expected_goals_against_per_60_minutes,on-ice_shot_attempts_against_per_60_minutes,on-ice_high_danger_shot_attempts_against_per_60_minutes,flurry_adjusted_xgoals,on-ice_goal_differential,on-ice_expected_goals_differential,rebounds_created,xrebounds_created,rebounds_created_above_expected,xgoals_on_rebounds_shots,share_of_xgoals_from_rebounds_shots,xgoals_from_non_rebounds,xgoals_of_expected_rebounds,created_xgoals,created_xgoals_minus_actual_xgoals,shooting_talent_above_average,shooting_talent_adjusted_expected_goals,goals_above_shooting_talent,final_standing
Cody Ceci,D,4500000,2018-19,0.0252,81500000,60200000,700000,OTT,74.0,1668.0,6.4,7.0,19.0,26.0,14.0,5.0,2046.0,0.374,0.10300000000000001,0.174,0.17800000000000002,0.544,120.0,18.0,4.0,14.0,142.0,5.11,20.0,59.0,43.0,0.0,0.6,0.23,0.25,0.68,0.93,4.75,10.18,0.053,0.038,0.032,0.006,283.0,132.0,54.0,97.0,0.29,0.32299999999999995,-0.032,4.0,17.0,165.0,1.32,1.85,3.19,0.41,0.41,0.381,0.42200000000000004,0.499,-0.077,0.419,0.426,3.59,73.03,3.24,6.2,-43.0,-27.0,13.0,7.2,5.8,0.4,0.066,5.9,1.5,7.5,1.1,-0.03,6.2,0.8,30.0
Ben Chiarot,D,3500000,2018-19,0.0252,81500000,60200000,700000,WPG,78.0,1447.0,3.6,5.0,15.0,20.0,10.0,5.0,1625.0,0.306,0.126,0.198,0.151,0.524,171.0,40.0,16.0,24.0,139.0,5.76,20.0,65.0,59.0,0.0,1.4,0.15,0.21,0.62,0.83,4.6,9.57,0.045,0.033,0.02,0.013000000000000001,231.0,111.0,40.0,80.0,0.265,0.344,-0.079,1.0,2.0,148.0,0.2,0.3,3.05,0.44,0.43,0.473,0.415,0.512,-0.09699999999999999,0.418,0.42,2.67,61.26,2.57,3.5,-6.0,-18.6,5.0,5.7,-0.7,0.1,0.025,3.5,1.2,4.7,1.1,0.0,3.6,1.4,2.0
Joel Edmundson,D,3100000,2018-19,0.0252,81500000,60200000,700000,STL,64.0,1231.0,4.2,2.0,9.0,11.0,8.0,1.0,1677.0,0.318,0.094,0.185,0.156,0.565,128.0,68.0,24.0,44.0,103.0,5.02,9.0,41.0,35.0,0.0,-2.2,0.21,0.1,0.44,0.54,4.87,9.8,0.02,0.015,0.028999999999999998,-0.013999999999999999,201.0,100.0,36.0,65.0,0.265,0.353,-0.08800000000000001,4.0,6.0,126.0,1.3,0.69,2.23,0.47,0.48,0.46,0.48,0.557,-0.077,0.484,0.48100000000000004,2.68,58.34,2.58,4.2,-9.0,-4.2,4.0,5.0,-1.0,0.3,0.064,4.0,1.0,4.9,0.7,0.016,4.3,-2.3,18.0
Kevin Shattenkirk,D,1750000,2018-19,0.0252,81500000,60200000,700000,NYR,73.0,1383.0,5.5,2.0,25.0,27.0,12.0,13.0,1684.0,0.311,0.14300000000000002,0.149,0.073,0.635,73.0,20.0,14.0,6.0,104.0,4.51,39.0,55.0,39.0,0.0,-3.5,0.24,0.09,1.08,1.17,6.42,12.62,0.013999999999999999,0.01,0.026000000000000002,-0.016,291.0,148.0,45.0,98.0,0.233,0.332,-0.098,1.0,13.0,179.0,0.43,1.47,3.56,0.54,0.54,0.479,0.535,0.444,0.091,0.5329999999999999,0.531,2.5,51.21,2.34,5.2,-5.0,8.7,8.0,7.7,0.3,0.1,0.026000000000000002,5.3,1.7,7.1,1.6,0.099,6.0,-4.0,24.0
Jake McCabe,D,2850000,2018-19,0.0252,81500000,60200000,700000,BUF,59.0,1119.0,3.1,4.0,10.0,14.0,3.0,7.0,1365.0,0.312,0.09300000000000001,0.191,0.192,0.524,102.0,35.0,21.0,14.0,99.0,5.3,20.0,32.0,28.0,0.0,0.9,0.17,0.21,0.54,0.75,3.43,7.34,0.063,0.042,0.032,0.01,137.0,64.0,31.0,42.0,0.326,0.34700000000000003,-0.021,1.0,8.0,86.0,0.24,0.95,1.89,0.44,0.44,0.392,0.45,0.51,-0.06,0.44799999999999995,0.44799999999999995,3.01,61.51,2.46,3.0,-22.0,-10.3,2.0,3.7,-1.7,0.3,0.10099999999999999,2.8,0.7,3.5,0.4,0.008,3.1,0.9,31.0
Justin Faulk,D,6500000,2018-19,0.0252,81500000,60200000,700000,CAR,82.0,1839.0,13.9,11.0,23.0,34.0,14.0,9.0,2151.0,0.371,0.152,0.159,0.11900000000000001,0.57,156.0,42.0,8.0,34.0,121.0,3.95,47.0,66.0,53.0,0.0,-2.9,0.45,0.36,0.75,1.11,7.08,14.32,0.051,0.036000000000000004,0.042,-0.006,439.0,217.0,89.0,133.0,0.29100000000000004,0.317,-0.026000000000000002,11.0,20.0,275.0,4.68,2.31,6.87,0.56,0.56,0.575,0.5670000000000001,0.555,0.012,0.569,0.565,2.83,52.16,2.61,13.4,27.0,27.0,12.0,12.9,-0.9,0.7,0.051,13.2,3.0,16.2,2.3,0.076,14.9,-3.9,21.0
Thomas Chabot,D,8000000,2018-19,0.0252,81500000,60200000,700000,OTT,70.0,1700.0,9.3,14.0,40.0,54.0,13.0,27.0,1937.0,0.40299999999999997,0.16699999999999998,0.166,0.11,0.556,71.0,32.0,32.0,0.0,112.0,3.95,31.0,72.0,53.0,0.0,4.7,0.33,0.49,1.41,1.91,6.53,13.3,0.076,0.057,0.037000000000000005,0.02,377.0,185.0,59.0,133.0,0.242,0.32,-0.078,6.0,20.0,218.0,2.17,2.61,4.55,0.51,0.52,0.523,0.539,0.426,0.113,0.535,0.534,3.05,60.34,3.21,9.1,10.0,14.4,12.0,10.5,1.5,1.6,0.171,7.7,2.3,10.0,0.7,0.115,10.4,3.6,30.0
Ben Hutton,D,1500000,2018-19,0.0252,81500000,60200000,700000,VAN,69.0,1541.0,4.2,5.0,16.0,21.0,6.0,10.0,1907.0,0.366,0.11900000000000001,0.14800000000000002,0.13,0.603,55.0,33.0,17.0,16.0,102.0,3.97,27.0,30.0,26.0,0.0,0.8,0.17,0.19,0.62,0.82,4.36,9.85,0.045,0.032,0.026000000000000002,0.006,253.0,112.0,42.0,99.0,0.273,0.33799999999999997,-0.065,3.0,5.0,146.0,1.25,0.49,2.5,0.47,0.46,0.396,0.44299999999999995,0.483,-0.04,0.442,0.444,3.02,62.04,2.8,4.2,-29.0,-15.8,3.0,5.1,-2.1,0.5,0.113,3.8,1.1,4.8,0.6,-0.22,3.3,1.7,26.0
Brandon Carlo,D,2850000,2018-19,0.0252,81500000,60200000,700000,BOS,72.0,1506.0,5.2,2.0,8.0,10.0,5.0,3.0,1839.0,0.344,0.109,0.154,0.174,0.563,134.0,47.0,23.0,24.0,88.0,3.51,43.0,42.0,29.0,1.0,-3.2,0.21,0.08,0.32,0.4,4.62,8.68,0.017,0.012,0.03,-0.018000000000000002,218.0,116.0,48.0,54.0,0.293,0.32899999999999996,-0.037000000000000005,2.0,8.0,154.0,1.16,1.03,3.05,0.47,0.47,0.491,0.478,0.551,-0.073,0.48100000000000004,0.48100000000000004,2.71,55.85,2.43,5.1,-2.0,-5.8,6.0,6.2,-0.2,1.2,0.233,4.0,1.3,5.3,0.1,-0.066,4.9,-2.9,4.0
Charlie McAvoy,D,4900000,2018-19,0.0252,81500000,60200000,700000,BOS,54.0,1197.0,4.5,7.0,21.0,28.0,13.0,8.0,1448.0,0.365,0.109,0.152,0.11800000000000001,0.621,90.0,45.0,36.0,9.0,91.0,4.56,30.0,54.0,36.0,0.0,2.5,0.23,0.35,1.05,1.4,3.96,7.82,0.08900000000000001,0.063,0.036000000000000004,0.027000000000000003,156.0,79.0,32.0,45.0,0.28800000000000003,0.297,-0.009000000000000001,5.0,6.0,100.0,1.2,0.75,2.58,0.54,0.55,0.563,0.541,0.528,0.013000000000000001,0.545,0.54,2.53,50.35,2.35,4.4,16.0,9.1,4.0,4.8,-0.8,1.0,0.21,3.6,1.0,4.5,0.0,0.028999999999999998,4.7,2.3,4.0
Jared Spurgeon,D,7575000,2018-19,0.0252,81500000,60200000,700000,MIN,82.0,1969.0,9.1,14.0,29.0,43.0,13.0,16.0,2162.0,0.396,0.168,0.187,0.154,0.491,91.0,20.0,18.0,2.0,145.0,4.42,30.0,23.0,14.0,1.0,4.9,0.28,0.43,0.88,1.31,4.63,9.23,0.092,0.066,0.043,0.023,303.0,152.0,59.0,92.0,0.28,0.308,-0.027999999999999997,5.0,23.0,183.0,2.18,2.58,4.28,0.51,0.51,0.49,0.535,0.515,0.02,0.534,0.531,2.65,56.47,2.35,8.7,-4.0,13.3,8.0,9.3,-1.3,1.8,0.203,7.2,2.0,9.3,0.2,0.083,9.8,4.2,8.0
Marcus Pettersson,D,874125,2018-19,0.0252,81500000,60200000,700000,PIT,84.0,1400.0,4.4,2.0,23.0,25.0,12.0,11.0,1960.0,0.27399999999999997,0.1,0.136,0.106,0.6579999999999999,101.0,56.0,38.0,18.0,108.0,4.63,24.0,43.0,35.0,1.0,-2.4,0.19,0.09,0.99,1.07,3.73,9.47,0.023,0.013999999999999999,0.027000000000000003,-0.013000000000000001,221.0,87.0,59.0,75.0,0.40399999999999997,0.342,0.062,4.0,2.0,140.0,1.41,0.17,2.84,0.5,0.5,0.569,0.509,0.48700000000000004,0.022000000000000002,0.512,0.507,2.61,56.16,2.7,4.1,16.0,2.2,5.0,5.8,-0.8,0.8,0.174,3.7,1.2,4.8,0.4,-0.04,4.2,-2.2,10.0
Ivan Provorov,D,6750000,2018-19,0.0252,81500000,60200000,700000,PHI,82.0,2055.0,7.8,7.0,18.0,25.0,5.0,13.0,2368.0,0.414,0.10300000000000001,0.204,0.19,0.503,123.0,22.0,20.0,2.0,150.0,4.38,16.0,92.0,77.0,0.0,-0.8,0.23,0.2,0.53,0.73,4.26,8.61,0.048,0.037000000000000005,0.037000000000000005,0.0,295.0,146.0,45.0,104.0,0.23600000000000002,0.314,-0.079,4.0,20.0,167.0,1.26,2.31,4.22,0.45,0.46,0.406,0.447,0.524,-0.077,0.444,0.451,3.24,61.94,3.33,7.6,-41.0,-21.2,7.0,8.2,-1.2,1.1,0.14,6.7,1.8,8.5,0.7,0.107,8.6,-1.6,13.0
Michael Stone,D,700000,2018-19,0.0252,81500000,60200000,700000,CGY,14.0,223.0,0.4,0.0,5.0,5.0,2.0,3.0,303.0,0.265,0.11199999999999999,0.162,0.11599999999999999,0.611,27.0,10.0,2.0,8.0,16.0,4.3,6.0,6.0,6.0,0.0,-0.4,0.1,0.0,1.34,1.34,3.23,13.18,0.0,0.0,0.0,0.0,49.0,12.0,16.0,21.0,0.5710000000000001,0.321,0.25,0.0,0.0,28.0,0.0,0.0,0.39,0.49,0.47,0.391,0.389,0.496,-0.107,0.39399999999999996,0.396,3.59,57.82,2.69,0.4,-5.0,-4.8,1.0,0.9,0.1,0.0,0.051,0.4,0.2,0.6,0.2,0.102,0.4,-0.4,20.0
Jake Gardiner,D,4050000,2018-19,0.0252,81500000,60200000,700000,TOR,62.0,1313.0,3.2,3.0,28.0,31.0,13.0,15.0,1633.0,0.35100000000000003,0.122,0.16,0.102,0.616,61.0,26.0,4.0,22.0,64.0,2.92,25.0,53.0,39.0,0.0,-0.1,0.14,0.14,1.28,1.42,3.56,10.78,0.038,0.022000000000000002,0.022000000000000002,0.0,236.0,78.0,58.0,100.0,0.426,0.34600000000000003,0.081,1.0,5.0,130.0,0.22,0.59,2.35,0.55,0.53,0.608,0.5489999999999999,0.508,0.040999999999999995,0.552,0.544,2.79,56.81,2.28,3.1,28.0,13.4,7.0,5.5,1.5,0.0,0.01,3.1,1.2,4.4,1.2,0.03,3.2,-0.2,6.0
Jimmy Schuldt,D,850000,2018-19,0.0252,81500000,60200000,700000,VGK,1.0,21.0,0.0,0.0,1.0,1.0,1.0,0.0,22.0,0.35100000000000003,0.22699999999999998,0.182,0.045,0.545,0.0,0.0,0.0,0.0,1.0,2.85,0.0,1.0,1.0,0.0,0.0,0.09,0.0,2.85,2.85,2.85,5.7,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.03,0.55,0.55,0.4,0.28600000000000003,0.382,-0.096,0.28600000000000003,0.303,5.27,51.31,11.4,0.0,-1.0,-1.1,0.0,0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Justin Holl,D,2000000,2018-19,0.0252,81500000,60200000,700000,TOR,11.0,137.0,0.2,0.0,1.0,1.0,0.0,1.0,191.0,0.205,0.105,0.17300000000000001,0.079,0.644,9.0,2.0,4.0,-2.0,5.0,2.18,2.0,6.0,6.0,0.0,-0.1,0.07,0.0,0.44,0.44,2.62,6.11,0.0,0.0,0.0,0.0,14.0,6.0,3.0,5.0,0.33299999999999996,0.33299999999999996,0.0,0.0,0.0,9.0,0.0,0.0,0.15,0.52,0.48,0.33299999999999996,0.435,0.6,-0.165,0.43200000000000005,0.442,3.16,51.94,3.93,0.1,-6.0,-1.7,0.0,0.3,-0.3,0.0,0.2,0.1,0.1,0.3,0.1,-0.034,0.1,-0.1,6.0
Marco Scandella,D,3275000,2018-19,0.0252,81500000,60200000,700000,BUF,63.0,1108.0,2.9,6.0,7.0,13.0,2.0,5.0,1410.0,0.289,0.11699999999999999,0.193,0.179,0.511,53.0,26.0,6.0,20.0,75.0,4.06,16.0,41.0,37.0,0.0,3.1,0.16,0.32,0.38,0.7,4.49,8.44,0.07200000000000001,0.055999999999999994,0.019,0.037000000000000005,156.0,83.0,25.0,48.0,0.231,0.35200000000000004,-0.12,1.0,3.0,104.0,0.33,0.4,2.15,0.43,0.42,0.366,0.374,0.517,-0.14300000000000002,0.373,0.376,3.35,63.59,2.54,2.8,-27.0,-24.9,4.0,4.2,-0.2,0.5,0.184,2.3,0.9,3.3,0.4,0.084,3.1,2.9,31.0
Kurtis MacDermid,D,875000,2018-19,0.0252,81500000,60200000,700000,LAK,11.0,102.0,0.4,0.0,1.0,1.0,1.0,0.0,146.0,0.152,0.12300000000000001,0.13699999999999998,0.075,0.664,26.0,11.0,9.0,2.0,4.0,2.33,0.0,12.0,12.0,0.0,-0.4,0.25,0.0,0.58,0.58,2.92,9.92,0.0,0.0,0.0,0.0,17.0,5.0,5.0,7.0,0.5,0.3,0.2,0.0,2.0,8.0,0.0,0.24,0.2,0.5,0.48,0.444,0.495,0.523,-0.027999999999999997,0.486,0.495,2.2,47.27,1.75,0.4,-1.0,-0.1,3.0,0.5,2.5,0.1,0.326,0.3,0.1,0.4,0.0,-0.14800000000000002,0.4,-0.4,12.0
Christian Djoos,D,1000000,2018-19,0.0252,81500000,60200000,700000,WSH,45.0,610.0,1.2,1.0,8.0,9.0,5.0,3.0,782.0,0.225,0.16,0.174,0.09,0.5770000000000001,18.0,4.0,10.0,-6.0,28.0,2.75,10.0,22.0,20.0,0.0,-0.2,0.11,0.1,0.79,0.88,3.14,7.27,0.031,0.022000000000000002,0.022000000000000002,0.0,74.0,32.0,13.0,29.0,0.289,0.35600000000000004,-0.067,0.0,2.0,43.0,0.0,0.26,0.9,0.49,0.47,0.5920000000000001,0.43200000000000005,0.444,-0.012,0.436,0.43799999999999994,2.98,57.08,3.24,1.1,9.0,-7.2,4.0,1.7,2.3,0.0,0.0,1.2,0.3,1.5,0.3,-0.13699999999999998,1.0,0.0,7.0
Mark Friedman,D,725000,2018-19,0.0252,81500000,60200000,700000,PHI,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.209,0.158,0.158,0.053,0.632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,4.78,4.78,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.01,0.52,0.64,0.0,0.514,0.517,-0.003,0.474,0.514,0.86,47.81,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
Chad Ruhwedel,D,750000,2018-19,0.0252,81500000,60200000,700000,PIT,18.0,293.0,0.5,1.0,1.0,2.0,0.0,1.0,401.0,0.26899999999999996,0.09,0.145,0.132,0.633,40.0,4.0,2.0,2.0,16.0,3.28,7.0,10.0,9.0,0.0,0.5,0.11,0.2,0.2,0.41,4.51,9.42,0.045,0.033,0.0,0.033,46.0,22.0,8.0,16.0,0.267,0.36700000000000005,-0.1,0.0,0.0,30.0,0.0,0.0,0.54,0.48,0.48,0.24,0.461,0.544,-0.083,0.466,0.462,2.67,59.59,2.46,0.5,-13.0,-1.9,1.0,1.1,-0.1,0.0,0.037000000000000005,0.5,0.2,0.7,0.2,-0.11699999999999999,0.5,0.5,10.0
Jacob Larsson,D,1200000,2018-19,0.0252,81500000,60200000,700000,ANA,49.0,837.0,2.2,0.0,5.0,5.0,2.0,3.0,1162.0,0.281,0.10800000000000001,0.182,0.127,0.583,41.0,16.0,6.0,10.0,59.0,4.23,10.0,30.0,27.0,0.0,-2.2,0.16,0.0,0.36,0.36,4.08,9.02,0.0,0.0,0.023,-0.023,126.0,57.0,30.0,39.0,0.345,0.33299999999999996,0.011000000000000001,0.0,6.0,81.0,0.0,0.65,1.54,0.45,0.45,0.413,0.43700000000000006,0.44,-0.003,0.436,0.43799999999999994,2.77,62.31,2.08,2.1,-11.0,-8.7,6.0,3.5,2.5,0.5,0.20600000000000002,1.7,0.7,2.4,0.2,0.0,2.2,-2.2,9.0
Sami Niku,D,725000,2019-20,0.0,81500000,60200000,700000,WPG,17.0,275.0,0.6,0.0,5.0,5.0,3.0,2.0,363.0,0.268,0.102,0.149,0.083,0.667,16.0,12.0,0.0,12.0,19.0,4.14,2.0,11.0,11.0,0.0,-0.6,0.13,0.0,1.09,1.09,5.88,9.37,0.0,0.0,0.0,0.0,43.0,27.0,5.0,11.0,0.156,0.344,-0.187,0.0,0.0,32.0,0.0,0.0,0.6,0.45,0.43,0.47100000000000003,0.401,0.54,-0.139,0.39399999999999996,0.409,2.99,63.64,1.74,0.6,-1.0,-4.5,2.0,1.2,0.8,0.0,0.0,0.6,0.2,0.8,0.2,-0.011000000000000001,0.6,-0.6,10.0
Luke Schenn,D,800000,2019-20,0.0,81500000,60200000,700000,TBL,25.0,307.0,1.0,1.0,2.0,3.0,1.0,1.0,441.0,0.20199999999999999,0.08800000000000001,0.107,0.111,0.6940000000000001,83.0,23.0,15.0,8.0,21.0,4.1,5.0,10.0,5.0,0.0,0.1,0.19,0.2,0.39,0.59,6.05,10.93,0.032,0.024,0.0,0.024,56.0,31.0,11.0,14.0,0.262,0.33299999999999996,-0.071,0.0,2.0,40.0,0.0,0.22,0.72,0.44,0.44,0.257,0.382,0.5429999999999999,-0.161,0.386,0.389,3.49,63.06,3.32,0.9,-17.0,-6.8,2.0,1.7,0.3,0.1,0.13699999999999998,0.8,0.3,1.2,0.2,0.016,1.0,0.0,1.0
Haydn Fleury,D,1300000,2019-20,0.0,81500000,60200000,700000,CAR,45.0,614.0,3.4,4.0,10.0,14.0,6.0,4.0,804.0,0.22399999999999998,0.113,0.16899999999999998,0.098,0.619,48.0,8.0,18.0,-10.0,45.0,4.4,17.0,26.0,20.0,0.0,0.6,0.34,0.39,0.98,1.37,6.45,14.85,0.061,0.042,0.031,0.011000000000000001,152.0,66.0,30.0,56.0,0.313,0.354,-0.042,2.0,4.0,90.0,0.85,0.38,2.21,0.52,0.51,0.447,0.478,0.5529999999999999,-0.075,0.479,0.48700000000000004,2.74,51.68,2.34,3.3,-5.0,-2.3,8.0,3.5,4.5,0.4,0.125,3.0,0.7,3.7,0.3,-0.175,2.8,1.2,11.0
Devon Toews,D,4100000,2019-20,0.0,81500000,60200000,700000,NYI,68.0,1391.0,5.2,6.0,22.0,28.0,7.0,15.0,1731.0,0.336,0.13,0.161,0.08800000000000001,0.622,55.0,16.0,8.0,8.0,76.0,3.28,33.0,57.0,43.0,0.0,0.8,0.22,0.26,0.95,1.21,5.3,11.21,0.049,0.037000000000000005,0.031,0.006,260.0,123.0,39.0,98.0,0.24100000000000002,0.315,-0.07400000000000001,2.0,10.0,150.0,0.63,1.17,3.38,0.55,0.55,0.561,0.57,0.45299999999999996,0.11699999999999999,0.57,0.568,2.2,49.96,1.98,5.1,14.0,16.5,7.0,7.1,-0.1,0.1,0.025,5.1,1.6,6.7,1.5,0.002,5.2,0.8,5.0
Travis Dermott,D,874125,2019-20,0.0,81500000,60200000,700000,TOR,56.0,967.0,2.7,4.0,7.0,11.0,1.0,6.0,1229.0,0.284,0.107,0.149,0.10300000000000001,0.6409999999999999,76.0,27.0,21.0,6.0,57.0,3.53,23.0,44.0,31.0,0.0,1.3,0.16,0.25,0.43,0.68,4.03,7.56,0.062,0.046,0.023,0.023,122.0,65.0,22.0,35.0,0.253,0.322,-0.069,2.0,3.0,82.0,0.85,0.26,1.55,0.47,0.47,0.527,0.502,0.517,-0.015,0.506,0.502,2.58,57.97,1.98,2.5,5.0,0.3,4.0,3.1,0.9,0.9,0.342,1.8,0.6,2.4,-0.3,-0.013999999999999999,2.6,1.4,8.0
Dmitry Kulikov,D,1150000,2019-20,0.0,81500000,60200000,700000,WPG,51.0,1021.0,2.3,2.0,8.0,10.0,3.0,5.0,1240.0,0.331,0.086,0.146,0.106,0.662,104.0,32.0,10.0,22.0,77.0,4.52,16.0,55.0,47.0,0.0,-0.3,0.14,0.12,0.47,0.59,3.17,8.28,0.037000000000000005,0.023,0.023,0.0,141.0,54.0,32.0,55.0,0.37200000000000005,0.326,0.047,0.0,5.0,81.0,0.0,0.72,1.62,0.48,0.47,0.429,0.43200000000000005,0.516,-0.084,0.428,0.43799999999999994,2.98,57.7,2.76,2.3,-12.0,-12.1,1.0,3.4,-2.4,0.4,0.179,1.9,0.7,2.6,0.3,0.0,2.3,-0.3,10.0
Kris Russell,D,1250000,2019-20,0.0,81500000,60200000,700000,EDM,55.0,916.0,1.1,0.0,9.0,9.0,4.0,5.0,1162.0,0.275,0.073,0.163,0.17800000000000002,0.586,71.0,14.0,10.0,4.0,99.0,6.48,31.0,37.0,34.0,0.0,-1.1,0.07,0.0,0.59,0.59,2.88,5.24,0.0,0.0,0.018000000000000002,-0.018000000000000002,80.0,44.0,13.0,23.0,0.228,0.33299999999999996,-0.105,0.0,0.0,57.0,0.0,0.0,1.13,0.38,0.4,0.368,0.38799999999999996,0.531,-0.14300000000000002,0.391,0.389,2.93,62.11,3.47,1.1,-15.0,-16.4,1.0,2.2,-1.2,0.1,0.106,1.0,0.4,1.4,0.3,-0.008,1.1,-1.1,25.0
Jonas Siegenthaler,D,800000,2019-20,0.0,81500000,60200000,700000,WSH,64.0,1007.0,1.3,2.0,7.0,9.0,5.0,2.0,1248.0,0.259,0.09699999999999999,0.133,0.201,0.569,51.0,43.0,39.0,4.0,105.0,6.25,13.0,32.0,26.0,0.0,0.7,0.08,0.12,0.42,0.54,2.92,6.55,0.040999999999999995,0.03,0.015,0.015,110.0,49.0,17.0,44.0,0.258,0.348,-0.091,0.0,2.0,64.0,0.0,0.2,1.13,0.43,0.45,0.413,0.43,0.562,-0.132,0.434,0.434,2.88,63.75,3.1,1.3,-16.0,-11.8,1.0,2.3,-1.2,0.1,0.068,1.2,0.5,1.7,0.4,-0.127,1.2,0.8,4.0
Cody Ceci,D,1250000,2019-20,0.0,81500000,60200000,700000,TOR,56.0,1148.0,2.5,1.0,6.0,7.0,3.0,3.0,1379.0,0.337,0.1,0.16,0.17800000000000002,0.562,92.0,20.0,12.0,8.0,77.0,4.02,13.0,30.0,26.0,0.0,-1.5,0.13,0.05,0.31,0.37,2.51,6.11,0.021,0.012,0.024,-0.012,117.0,48.0,34.0,35.0,0.415,0.317,0.098,1.0,6.0,75.0,0.28,0.75,1.46,0.44,0.43,0.424,0.45299999999999996,0.545,-0.092,0.457,0.466,2.93,63.97,2.45,2.4,-15.0,-9.6,3.0,3.2,-0.1,0.6,0.22399999999999998,1.9,0.6,2.5,0.0,-0.015,2.5,-1.5,8.0
Matt Grzelcyk,D,3687500,2019-20,0.0,81500000,60200000,700000,BOS,68.0,1226.0,4.9,4.0,17.0,21.0,9.0,8.0,1641.0,0.29600000000000004,0.107,0.138,0.106,0.649,56.0,34.0,12.0,22.0,67.0,3.28,22.0,39.0,29.0,0.0,-0.9,0.24,0.2,0.83,1.03,5.48,10.22,0.036000000000000004,0.027000000000000003,0.027000000000000003,0.0,209.0,112.0,38.0,59.0,0.253,0.313,-0.06,2.0,9.0,139.0,0.63,1.08,3.19,0.53,0.54,0.621,0.5710000000000001,0.499,0.07200000000000001,0.5770000000000001,0.5720000000000001,2.26,49.94,1.96,4.8,23.0,15.3,4.0,6.3,-2.3,0.2,0.047,4.7,1.3,6.0,1.1,0.02,5.0,-1.0,3.0
Alex Pietrangelo,D,8800000,2019-20,0.0,81500000,60200000,700000,STL,70.0,1677.0,13.1,15.0,34.0,49.0,17.0,17.0,1977.0,0.397,0.154,0.145,0.134,0.568,46.0,20.0,20.0,0.0,89.0,3.18,43.0,44.0,29.0,0.0,1.9,0.47,0.54,1.22,1.75,8.01,14.63,0.067,0.05,0.044000000000000004,0.006,409.0,224.0,74.0,111.0,0.248,0.319,-0.07,10.0,20.0,268.0,4.66,2.21,6.28,0.55,0.55,0.569,0.5529999999999999,0.455,0.098,0.556,0.5529999999999999,2.73,48.83,2.86,12.9,27.0,18.2,11.0,13.3,-2.3,0.3,0.019,12.9,3.0,15.8,2.7,0.046,13.7,1.3,12.0
Erik Gustafsson,D,3000000,2019-20,0.0,81500000,60200000,700000,CGY,66.0,1345.0,7.1,6.0,23.0,29.0,11.0,12.0,1504.0,0.336,0.158,0.139,0.066,0.637,86.0,27.0,17.0,10.0,58.0,2.59,21.0,58.0,46.0,0.0,-1.1,0.31,0.27,1.03,1.29,4.59,11.33,0.057999999999999996,0.038,0.044000000000000004,-0.006,254.0,103.0,55.0,96.0,0.348,0.32299999999999995,0.025,5.0,13.0,140.0,2.2,1.6,3.26,0.54,0.53,0.517,0.493,0.457,0.036000000000000004,0.49200000000000005,0.494,3.15,54.07,3.84,6.8,5.0,-1.8,5.0,7.4,-2.4,0.3,0.048,6.7,1.7,8.5,1.4,0.149,8.1,-2.1,2.0
